
SetupTitle, C-V Oliver
DataValue, -14.075000000000001, 1.29439E-11, 2.18401E-06, 3.141592653589, 0.026854038370368906, 457873.36138570792, 1.2953234355979326E-11, -12286.888256481534, 329.95256869199022, 12291.317737527179, -1.543948740801085, 1.2943900000000001E-12, 1.29439E-13
DataValue, -14.1, 1.29342E-11, 2.1804999999999997E-06, 3.141592653589, 0.026830987104882045, 458610.41045631742, 1.2943511354754308E-11, -12296.118010780436, 329.91698378735771, 12300.543213664605, -1.5439717754696203, 1.29342E-12, 1.29342E-13
DataValue, -14.125, 1.29247E-11, 2.17698E-06, 3.141592653589, 0.02680736326663534, 459351.94627419638, 1.2933988138234206E-11, -12305.171567419104, 329.86920426607651, 12309.592235145025, -1.5439953823282042, 1.29247E-12, 1.29247E-13
DataValue, -14.15, 1.29151E-11, 2.17342E-06, 3.141592653589, 0.026783419130697751, 460104.35166695807, 1.2924364666878525E-11, -12314.333988099581, 329.81996851866785, 12318.750049501701, -1.5440193092847534, 1.2915099999999998E-12, 1.2915099999999998E-13
DataValue, -14.175, 1.29056E-11, 2.17011E-06, 3.141592653589, 0.026762315084400586, 460806.13425125915, 1.2914843268302377E-11, -12323.412664446219, 329.8030526410023, 12327.825021136729, -1.5440403982147914, 1.29056E-12, 1.2905599999999997E-13
DataValue, -14.200000000000001, 1.28961E-11, 2.1667699999999998E-06, 3.141592653589, 0.026740809705516635, 461516.45075388718, 1.2905321625881292E-11, -12332.5049701012, 329.78116859781431, 12336.91348987795, -1.5440618882144404, 1.28961E-12, 1.2896099999999998E-13
DataValue, -14.225, 1.28866E-11, 2.1630099999999997E-06, 3.141592653589, 0.026714085442031833, 462318.71327455726, 1.2895796423649317E-11, -12341.614109235221, 329.6949338066953, 12346.017073155685, -1.5440885934009012, 1.28866E-12, 1.28866E-13
DataValue, -14.25, 1.28772E-11, 2.1594499999999997E-06, 3.141592653589, 0.026689586389889115, 463080.87707518123, 1.2886372867663762E-11, -12350.639293645518, 329.6334543981111, 12355.03740083368, -1.5441130749979568, 1.2877199999999999E-12, 1.2877199999999998E-13
DataValue, -14.275, 1.28678E-11, 2.1560899999999997E-06, 3.141592653589, 0.026667525237499122, 463802.53143421665, 1.2876951024787321E-11, -12359.676043309652, 329.6019728122734, 12364.070096697295, -1.5441351204595912, 1.2867799999999997E-12, 1.2867799999999997E-13
DataValue, -14.3, 1.2858E-11, 2.1528399999999998E-06, 3.141592653589, 0.0266476223118714, 464502.70340573386, 1.286713041147336E-11, -12369.109350910152, 329.60735431729051, 12373.50019771257, -1.5441550092517207, 1.2858E-12, 1.2858E-13
DataValue, -14.325000000000001, 1.28486E-11, 2.14929E-06, 3.141592653589, 0.026623143971955397, 465269.92634777067, 1.2857706982256613E-11, -12378.17468632364, 329.54592678400809, 12382.560683598658, -1.5441794702379446, 1.2848599999999998E-12, 1.2848599999999998E-13
DataValue, -14.35, 1.28392E-11, 2.1459499999999998E-06, 3.141592653589, 0.026601232952842779, 465994.08187516022, 1.2848285346534335E-11, -12387.251590335016, 329.51616519997395, 12391.633583405599, -1.5442013657504665, 1.28392E-12, 1.28392E-13
DataValue, -14.375, 1.283E-11, 2.14215E-06, 3.141592653589, 0.02657316923962507, 466820.71750344284, 1.2839059690539704E-11, -12396.152594352901, 329.40506080995704, 12400.528490212399, -1.5442294096400384, 1.2829999999999999E-12, 1.2829999999999997E-13
DataValue, -14.4, 1.28207E-11, 2.13962E-06, 3.141592653589, 0.026561037957238458, 467372.71104214771, 1.2829744859455145E-11, -12405.152622707303, 329.49372967706489, 12409.527698931912, -1.5442415323660717, 1.28207E-12, 1.2820699999999998E-13
DataValue, -14.425, 1.28113E-11, 2.13637E-06, 3.141592653589, 0.026540151723347224, 468083.71209107037, 1.2820324019054862E-11, -12414.268380064603, 329.4765663412665, 12418.639789447145, -1.5442624038869157, 1.28113E-12, 1.2811299999999999E-13
DataValue, -14.450000000000001, 1.28021E-11, 2.13295E-06, 3.141592653589, 0.026516707092425765, 468834.24365315639, 1.2811101614249412E-11, -12423.205114141952, 329.422491160828, 12427.571946511731, -1.544285832030103, 1.2802099999999999E-12, 1.2802099999999997E-13
DataValue, -14.475, 1.2792899999999999E-11, 2.1291E-06, 3.141592653589, 0.026487879162429156, 469682.02526889293, 1.2801875597689328E-11, -12432.158231615855, 329.30150496723968, 12436.518716148323, -1.5443146397263916, 1.2792899999999997E-12, 1.2792899999999997E-13
DataValue, -14.5, 1.2783599999999999E-11, 2.12646E-06, 3.141592653589, 0.026474281132644738, 470265.13548338553, 1.2792559866231065E-11, -12441.211513268896, 329.37213123297721, 12445.570694778424, -1.5443282282272721, 1.2783599999999996E-12, 1.2783599999999998E-13
DataValue, -14.525, 1.27745E-11, 2.12261E-06, 3.141592653589, 0.026445173882059827, 471118.10459764156, 1.2783433811082997E-11, -12450.093256942526, 329.24488102770567, 12454.445965126215, -1.5443573151136261, 1.2774499999999998E-12, 1.2774499999999998E-13
DataValue, -14.55, 1.27652E-11, 2.11947E-06, 3.141592653589, 0.0264252912006913, 471816.06722435332, 1.2774113888291205E-11, -12459.176776075048, 329.23737442867338, 12463.52611367299, -1.5443771839102514, 1.2765199999999999E-12, 1.2765199999999999E-13
DataValue, -14.575000000000001, 1.2756099999999999E-11, 2.11593E-06, 3.141592653589, 0.026399974814913581, 472605.42645550659, 1.2764990474493296E-11, -12468.081618231927, 329.15704071160985, 12472.425730239604, -1.5444024826469414, 1.2756099999999999E-12, 1.2756099999999999E-13
DataValue, -14.6, 1.27467E-11, 2.11303E-06, 3.141592653589, 0.026383234045011847, 473254.04750524129, 1.2755572659695465E-11, -12477.287169930582, 329.19118765110204, 12481.628978580538, -1.5444192117647313, 1.2746699999999999E-12, 1.2746699999999997E-13
DataValue, -14.625, 1.2737499999999999E-11, 2.1094799999999997E-06, 3.141592653589, 0.026357932824618343, 474050.47689477983, 1.2746349258682749E-11, -12486.315874603859, 329.11347504977414, 12490.652496961224, -1.5444444954026877, 1.2737499999999999E-12, 1.2737499999999998E-13
DataValue, -14.65, 1.27285E-11, 2.1063499999999997E-06, 3.141592653589, 0.026337432877534536, 474754.9077788592, 1.2737329256026911E-11, -12495.158120893224, 329.09038830320583, 12499.49106763141, -1.5444649811285718, 1.27285E-12, 1.27285E-13
DataValue, -14.675, 1.27194E-11, 2.1032499999999997E-06, 3.141592653589, 0.026317486206748224, 475454.6535124213, 1.2728209584654636E-11, -12504.11081255416, 329.07676383704541, 12508.440299618946, -1.5444849139831958, 1.2719400000000001E-12, 1.27194E-13
DataValue, -14.700000000000001, 1.27103E-11, 2.10001E-06, 3.141592653589, 0.026295757931952473, 476188.20862757793, 1.2719088751551157E-11, -12513.077485407575, 329.04085654004217, 12517.402927168501, -1.5445066272315897, 1.2710299999999999E-12, 1.27103E-13
DataValue, -14.725, 1.27013E-11, 2.0969299999999998E-06, 3.141592653589, 0.026275796557657275, 476887.64050302113, 1.2710069199598919E-11, -12521.957244493826, 329.02440106000245, 12526.279187748623, -1.5445265748232537, 1.27013E-12, 1.27013E-13
DataValue, -14.75, 1.26924E-11, 2.09378E-06, 3.141592653589, 0.026254722254816485, 477605.09700159519, 1.2701149003837255E-11, -12530.751591360107, 328.99140267525928, 12535.069636320659, -1.5445476345977167, 1.26924E-12, 1.2692399999999997E-13
DataValue, -14.775, 1.26834E-11, 2.0900399999999997E-06, 3.141592653589, 0.026226421721294677, 478459.74239727476, 1.2692123962094791E-11, -12539.661885375059, 328.87046084829137, 12543.973691759185, -1.5445759156578143, 1.26834E-12, 1.26834E-13
DataValue, -14.8, 1.26744E-11, 2.08712E-06, 3.141592653589, 0.026208377897655153, 479129.13488443405, 1.268310578011049E-11, -12548.578073165689, 328.87787621975571, 12552.88701119394, -1.5445939470875132, 1.2674399999999999E-12, 1.2674399999999999E-13
DataValue, -14.825000000000001, 1.26655E-11, 2.08379E-06, 3.141592653589, 0.0261849495768461, 479894.80705829285, 1.2674184120141483E-11, -12557.411316047606, 328.81518212642322, 12561.715582849236, -1.5446173593413064, 1.26655E-12, 1.2665499999999998E-13
DataValue, -14.85, 1.26566E-11, 2.08058E-06, 3.141592653589, 0.026162997289810787, 480635.20749021909, 1.266526347341993E-11, -12566.255998222816, 328.77092162457205, 12570.556078860504, -1.5446392965996323, 1.2656599999999997E-12, 1.26566E-13
DataValue, -14.875, 1.26478E-11, 2.07791E-06, 3.141592653589, 0.026147602571211098, 481252.79728188424, 1.2656447264437143E-11, -12575.009381909154, 328.80634764741149, 12579.307396250259, -1.5446546807939086, 1.2647799999999998E-12, 1.2647799999999996E-13
DataValue, -14.9, 1.2638599999999999E-11, 2.0743599999999997E-06, 3.141592653589, 0.0261219318399338, 482076.39946778771, 1.2647224015985902E-11, -12584.179966351989, 328.72309134250708, 12588.472675281799, -1.5446803340033741, 1.26386E-12, 1.2638599999999997E-13
DataValue, -14.925, 1.2629699999999999E-11, 2.0716299999999998E-06, 3.141592653589, 0.026105937176460751, 482711.68113997194, 1.2638307392586542E-11, -12593.05840157786, 328.75359149109289, 12597.348880993535, -1.5446963177669177, 1.2629699999999996E-12, 1.2629699999999999E-13
DataValue, -14.950000000000001, 1.26209E-11, 2.06857E-06, 3.141592653589, 0.026085551793587233, 483425.74822220183, 1.2629487967286594E-11, -12601.85238737984, 328.72627314613777, 12606.1391613756, -1.5447166892770392, 1.2620900000000001E-12, 1.2620899999999998E-13
DataValue, -14.975, 1.26121E-11, 2.06519E-06, 3.141592653589, 0.026061099810819319, 484216.94856163359, 1.2620665897723377E-11, -12610.661305965261, 328.64770297519777, 12614.943039365669, -1.5447411246481928, 1.2612099999999998E-12, 1.26121E-13
DataValue, -15, 1.2603299999999999E-11, 2.0618399999999997E-06, 3.141592653589, 0.026036992522964326, 485003.68602801388, 1.2611844091895907E-11, -12619.482284450773, 328.57336588392553, 12623.759090870484, -1.5447652155890712, 1.26033E-12, 1.2603299999999996E-13
DataValue, -15.025, 1.25945E-11, 2.0589E-06, 3.141592653589, 0.026018032659651916, 485696.24556802178, 1.2603025695936704E-11, -12628.31219516184, 328.56383913000133, 12632.585764397449, -1.5447841626170711, 1.2594499999999999E-12, 1.25945E-13
DataValue, -15.05, 1.25859E-11, 2.05569E-06, 3.141592653589, 0.025995218853213587, 486454.66972160205, 1.2594404939585869E-11, -12636.956160722659, 328.50044103645126, 12641.22516007794, -1.544806961003943, 1.2585899999999998E-12, 1.2585899999999998E-13
DataValue, -15.075000000000001, 1.25771E-11, 2.0526199999999998E-06, 3.141592653589, 0.025974558466527947, 487182.23538696888, 1.2585585488743847E-11, -12645.811609978631, 328.46937302008786, 12650.076814157395, -1.5448276074498495, 1.2577099999999999E-12, 1.25771E-13
DataValue, -15.1, 1.25685E-11, 2.0495199999999997E-06, 3.141592653589, 0.025953076259361392, 487919.12252625014, 1.2576965666100014E-11, -12654.478617280653, 328.42264857674286, 12658.739688899184, -1.5448490751851896, 1.25685E-12, 1.25685E-13
DataValue, -15.125, 1.2559799999999999E-11, 2.04644E-06, 3.141592653589, 0.025932024533914598, 488653.46650769142, 1.256824608740515E-11, -12663.258022249212, 328.38391771225741, 12667.515136579514, -1.5448701127520181, 1.2559799999999999E-12, 1.2559799999999997E-13
DataValue, -15.15, 1.25511E-11, 2.04353E-06, 3.141592653589, 0.025913099318518935, 489349.31221954169, 1.2559527922027046E-11, -12672.048191620937, 328.37204335853164, 12676.302046323404, -1.5448890252586018, 1.2551099999999999E-12, 1.2551099999999998E-13
DataValue, -15.175, 1.25425E-11, 2.0405899999999997E-06, 3.141592653589, 0.02589356071947161, 490054.34702708537, 1.2550909451334848E-11, -12680.749845980974, 328.34976610533863, 12685.000205961682, -1.5449085507563811, 1.2542499999999998E-12, 1.25425E-13
DataValue, -15.200000000000001, 1.25336E-11, 2.03731E-06, 3.141592653589, 0.025870297209950145, 490843.31790449173, 1.254198839102017E-11, -12689.769606698688, 328.28811125108723, 12694.015351931894, -1.5449317986927078, 1.25336E-12, 1.2533599999999999E-13
DataValue, -15.225, 1.2525E-11, 2.0344E-06, 3.141592653589, 0.025851083131835022, 491545.41879669682, 1.2533370188201091E-11, -12698.495352970898, 328.26985901887139, 12702.737710027857, -1.5449509999295095, 1.2525E-12, 1.2524999999999997E-13
DataValue, -15.25, 1.25164E-11, 2.0319199999999997E-06, 3.141592653589, 0.025837310406136394, 492145.3600535455, 1.2524755530705176E-11, -12707.229510528792, 328.320633265549, 12711.470263957734, -1.5449647634622346, 1.2516400000000001E-12, 1.2516399999999998E-13
DataValue, -15.275, 1.25079E-11, 2.0284E-06, 3.141592653589, 0.025810078955514675, 492999.40840070992, 1.2516232264861512E-11, -12715.882841096871, 328.19794011778447, 12720.117543340524, -1.544991976765304, 1.2507899999999998E-12, 1.2507899999999999E-13
DataValue, -15.3, 1.24993E-11, 2.02542E-06, 3.141592653589, 0.025789892620968216, 493724.75832173083, 1.2507613516434521E-11, -12724.645103785153, 328.16723086654804, 12728.876099196586, -1.5450121496719711, 1.24993E-12, 1.2499299999999997E-13
DataValue, -15.325000000000001, 1.24908E-11, 2.02265E-06, 3.141592653589, 0.0257721479524853, 494400.90969767387, 1.2499096434452847E-11, -12733.315878197125, 328.16490073862661, 12737.543933428604, -1.5450298825540982, 1.2490800000000002E-12, 1.24908E-13
DataValue, -15.35, 1.24823E-11, 2.01942E-06, 3.141592653589, 0.025748513909993866, 495191.68870269688, 1.2490575589755521E-11, -12742.002315927753, 328.0876238728398, 12746.22550043921, -1.5450535009235649, 1.24823E-12, 1.24823E-13
DataValue, -15.375, 1.2473899999999999E-11, 2.0164E-06, 3.141592653589, 0.025727320825930846, 495933.34655822261, 1.2482156412500542E-11, -12750.596758469244, 328.0386935272121, 12754.815838793496, -1.5450746799777662, 1.2473899999999998E-12, 1.2473899999999999E-13
DataValue, -15.4, 1.24655E-11, 2.0141999999999997E-06, 3.141592653589, 0.025716568639507158, 496475.02730612655, 1.2473743957486742E-11, -12759.195926609566, 328.122737831575, 12763.414324728796, -1.5450854250550485, 1.24655E-12, 1.2465499999999999E-13
DataValue, -15.425, 1.2457E-11, 2.0107499999999998E-06, 3.141592653589, 0.0256900378760624, 497326.86808404827, 1.2465221346519937E-11, -12767.919531278014, 328.008336357049, 12772.132109632687, -1.5451119383022551, 1.2457E-12, 1.2456999999999997E-13
DataValue, -15.450000000000001, 1.24486E-11, 2.00761E-06, 3.141592653589, 0.025667228065870917, 498104.71157246677, 1.2456801219798251E-11, -12776.549957221938, 327.9386216470088, 12780.757901977317, -1.545134733081746, 1.2448599999999998E-12, 1.24486E-13
DataValue, -15.475, 1.24402E-11, 2.00514E-06, 3.141592653589, 0.025652959163949423, 498718.29398445995, 1.2448386576079372E-11, -12785.186427112187, 327.97786531818934, 12789.392536635678, -1.5451489925946278, 1.2440200000000002E-12, 1.24402E-13
DataValue, -15.5, 1.24315E-11, 2.00175E-06, 3.141592653589, 0.025627511348934717, 499562.88247783191, 1.2439664628024598E-11, -12794.150634365544, 327.88224058218327, 12798.351347674647, -1.5451744236906877, 1.24315E-12, 1.2431499999999999E-13
DataValue, -15.525, 1.24233E-11, 1.99946E-06, 3.141592653589, 0.025615089590897859, 500135.03645984421, 1.2431451334797479E-11, -12802.60355815714, 327.93983713894283, 12806.8029735809, -1.5451868372997979, 1.2423299999999996E-12, 1.2423299999999998E-13
DataValue, -15.55, 1.2414799999999999E-11, 1.99624E-06, 3.141592653589, 0.025591347713845195, 500941.7705285938, 1.2422930664537607E-11, -12811.38463939575, 327.86059900259187, 12815.579150039366, -1.5452105636236555, 1.2414799999999999E-12, 1.24148E-13
DataValue, -15.575000000000001, 1.24066E-11, 1.99293E-06, 3.141592653589, 0.025565800520385203, 501773.77027793252, 1.2414709079764508E-11, -12819.868920758834, 327.75021152560629, 12824.057834655665, -1.5452360941134478, 1.2406599999999999E-12, 1.2406599999999998E-13
DataValue, -15.6, 1.23983E-11, 1.99054E-06, 3.141592653589, 0.025552235421164304, 502376.2396133712, 1.2406395057555782E-11, -12828.460028363072, 327.79583073572934, 12832.647303107679, -1.5452496503568707, 1.23983E-12, 1.2398299999999998E-13
DataValue, -15.625, 1.239E-11, 1.98743E-06, 3.141592653589, 0.025529403434157012, 503162.37553020741, 1.2398075187947931E-11, -12837.068712621518, 327.72270607650933, 12841.251313818462, -1.5452724674595175, 1.2389999999999999E-12, 1.2389999999999998E-13
DataValue, -15.65, 1.23817E-11, 1.98404E-06, 3.141592653589, 0.025502941703653272, 504022.0963287031, 1.2389753058120043E-11, -12845.691301944711, 327.60291641662189, 12849.868041956799, -1.5452989119726568, 1.23817E-12, 1.2381699999999998E-13
DataValue, -15.675, 1.23735E-11, 1.98151E-06, 3.141592653589, 0.025487300382761639, 504665.63378433621, 1.2381537856296193E-11, -12854.214471508714, 327.61922541978424, 12858.388858500459, -1.5453145431332749, 1.23735E-12, 1.2373499999999998E-13
DataValue, -15.700000000000001, 1.23653E-11, 1.97906E-06, 3.141592653589, 0.025472668004458115, 505290.39038735564, 1.23733233091778E-11, -12862.748278296727, 327.64851651796772, 12866.920642531446, -1.5453291660179687, 1.23653E-12, 1.2365299999999997E-13
DataValue, -15.725, 1.23571E-11, 1.9759499999999997E-06, 3.141592653589, 0.025449515647078196, 506085.68030567584, 1.2365103419919096E-11, -12871.298984491377, 327.56832490403497, 12875.46653739775, -1.5453523033761574, 1.2357099999999998E-12, 1.23571E-13
DataValue, -15.75, 1.2348999999999999E-11, 1.97334E-06, 3.141592653589, 0.02543257068596972, 506755.04474647046, 1.2356987526482802E-11, -12879.75267036918, 327.56522020697145, 12883.917409831969, -1.5453692373767898, 1.2349E-12, 1.2348999999999996E-13
DataValue, -15.775, 1.2340499999999999E-11, 1.97011E-06, 3.141592653589, 0.025408431176601683, 507585.87083969935, 1.2348466883339912E-11, -12888.639909352747, 327.48012009679104, 12892.799616143075, -1.5453933612972342, 1.2340499999999998E-12, 1.23405E-13
DataValue, -15.8, 1.2332299999999999E-11, 1.9678499999999997E-06, 3.141592653589, 0.025396159253623842, 508168.81367990456, 1.2340253900695902E-11, -12897.217867045696, 327.53979888017528, 12901.376323086355, -1.5454056253065336, 1.2332299999999998E-12, 1.2332299999999996E-13
DataValue, -15.825000000000001, 1.23243E-11, 1.96474E-06, 3.141592653589, 0.025372482241624219, 508973.19747142121, 1.2332233926555128E-11, -12905.605265014114, 327.44724040398262, 12909.758671315596, -1.5454292870717485, 1.23243E-12, 1.2324299999999998E-13
DataValue, -15.85, 1.23162E-11, 1.96206E-06, 3.141592653589, 0.025354536922343178, 509668.409732628, 1.2324117500484509E-11, -12914.104647710356, 327.43114310937585, 12918.254913319064, -1.5454472208540904, 1.2316200000000002E-12, 1.23162E-13
DataValue, -15.875, 1.2308E-11, 1.9594099999999997E-06, 3.141592653589, 0.025337161768262052, 510357.70971874194, 1.2315901388501728E-11, -12922.719829546903, 327.42504280715769, 12926.86717467237, -1.5454645848533282, 1.2308E-12, 1.2308E-13
DataValue, -15.9, 1.23E-11, 1.9568799999999997E-06, 3.141592653589, 0.025320904474613559, 511017.53812190844, 1.2307886122901975E-11, -12931.135493347389, 327.42804657533412, 12935.280216253252, -1.5454808317236355, 1.23E-12, 1.23E-13
DataValue, -15.925, 1.22919E-11, 1.95361E-06, 3.141592653589, 0.025295250398541819, 511872.89172352717, 1.2299764968438005E-11, -12939.673522245133, 327.31228182057225, 12943.812583320356, -1.545506469378819, 1.22919E-12, 1.2291899999999997E-13
DataValue, -15.950000000000001, 1.22839E-11, 1.9510499999999997E-06, 3.141592653589, 0.025278555810412065, 512544.52730580978, 1.2291749478234798E-11, -12948.111525845347, 327.30955984552133, 12952.247821659967, -1.5455231532987916, 1.2283899999999998E-12, 1.2283899999999996E-13
DataValue, -15.975, 1.2275799999999999E-11, 1.9485799999999997E-06, 3.141592653589, 0.025263212092905041, 513194.22348582052, 1.2283634782425365E-11, -12956.665181843746, 327.3269805056766, 12960.799187803545, -1.5455384872237843, 1.22758E-12, 1.2275799999999998E-13
DataValue, -16, 1.22679E-11, 1.94602E-06, 3.141592653589, 0.025246268909574446, 513869.33330592705, 1.2275719241645999E-11, -12965.019805274978, 327.31837642193062, 12969.150930986805, -1.5455554196076076, 1.2267899999999999E-12, 1.2267899999999997E-13
DataValue, -16.025, 1.22599E-11, 1.9425499999999997E-06, 3.141592653589, 0.025217696286530828, 514787.26416308468, 1.2267696465252336E-11, -12973.498614245495, 327.16174782777148, 12977.623091424388, -1.5455839740513786, 1.2259900000000001E-12, 1.2259899999999998E-13
DataValue, -16.05, 1.2251999999999999E-11, 1.9399099999999997E-06, 3.141592653589, 0.025199662557417287, 515487.83190972783, 1.2259780301710329E-11, -12981.875627064235, 327.13888516437868, 12985.996867655214, -1.54560199632774, 1.2251999999999999E-12, 1.2252E-13
DataValue, -16.075, 1.22437E-11, 1.9373E-06, 3.141592653589, 0.025182818204628234, 516182.31559386774, 1.2251464640277613E-11, -12990.687053750427, 327.1421104278146, 12994.805581034836, -1.5456188299979055, 1.22437E-12, 1.22437E-13
DataValue, -16.1, 1.22358E-11, 1.9348E-06, 3.141592653589, 0.025166559104780797, 516849.28674798424, 1.2243549613639488E-11, -12999.085078614347, 327.14224293902208, 13003.200949311264, -1.5456350787998314, 1.2235800000000001E-12, 1.2235799999999998E-13
DataValue, -16.125, 1.2228E-11, 1.93205E-06, 3.141592653589, 0.025146819414521921, 517584.94862969383, 1.223573252897608E-11, -13007.389848955292, 327.09448358596433, 13011.501891937669, -1.5456548060055495, 1.2227999999999998E-12, 1.2228E-13
DataValue, -16.15, 1.22199E-11, 1.9297399999999998E-06, 3.141592653589, 0.0251334020640293, 518204.524961912, 1.2227619162960805E-11, -13016.020614547635, 327.13687937911942, 13020.130996890121, -1.545668214881295, 1.22199E-12, 1.2219899999999998E-13
DataValue, -16.175, 1.22122E-11, 1.92663E-06, 3.141592653589, 0.025108718167833458, 519041.01981179573, 1.2219899153744268E-11, -13024.243579225386, 327.02206137998468, 13028.348484732165, -1.5456928832101051, 1.22122E-12, 1.2212199999999998E-13
DataValue, -16.2, 1.22043E-11, 1.92407E-06, 3.141592653589, 0.025091586682964233, 519731.61059628811, 1.2211983677438882E-11, -13032.685540348984, 327.01075894748112, 13036.787504216249, -1.5457100039086316, 1.2204299999999999E-12, 1.22043E-13
DataValue, -16.225, 1.21965E-11, 1.92095E-06, 3.141592653589, 0.025066919848518308, 520575.75678700651, 1.2204163676515796E-11, -13041.036429083124, 326.89861490943406, 13045.132956359734, -1.5457346552381557, 1.21965E-12, 1.21965E-13
DataValue, -16.25, 1.21886E-11, 1.9185699999999997E-06, 3.141592653589, 0.025052089589279711, 521221.53478893143, 1.2196249653030033E-11, -13049.498626194087, 326.91720867859675, 13053.592963486013, -1.5457494761901507, 1.2188600000000001E-12, 1.2188599999999999E-13
DataValue, -16.275, 1.21807E-11, 1.9156999999999997E-06, 3.141592653589, 0.025030837676095857, 522002.40121104562, 1.2188331730307449E-11, -13057.975989952882, 326.85207738286766, 13062.066040051835, -1.5457707147851438, 1.2180699999999999E-12, 1.21807E-13
DataValue, -16.3, 1.2173E-11, 1.91345E-06, 3.141592653589, 0.025017253418160194, 522616.21678120678, 1.2180618629916627E-11, -13066.244656986268, 326.88155380750709, 13070.332856757772, -1.5457842905419017, 1.2173E-12, 1.2172999999999998E-13
DataValue, -16.325, 1.21653E-11, 1.9108199999999997E-06, 3.141592653589, 0.02499868053882208, 523335.53134256508, 1.2172902509939126E-11, -13074.527045787654, 326.84592481383476, 13078.611766147058, -1.5458028518130498, 1.2165299999999999E-12, 1.2165299999999998E-13
DataValue, -16.35, 1.21575E-11, 1.90791E-06, 3.141592653589, 0.024976624098254963, 524133.73796457908, 1.2165084234516985E-11, -13082.929803342604, 326.76741980194492, 13087.009940617993, -1.5458248944905479, 1.21575E-12, 1.21575E-13
DataValue, -16.375, 1.21495E-11, 1.9057299999999998E-06, 3.141592653589, 0.024964512918111383, 524733.30429809052, 1.2157071895285198E-11, -13091.552346059547, 326.82422766133493, 13095.631214470102, -1.5458369981237214, 1.2149500000000002E-12, 1.2149499999999998E-13
DataValue, -16.4, 1.21417E-11, 1.9026399999999998E-06, 3.141592653589, 0.024940046362901421, 525585.502249506, 1.2149252209188818E-11, -13099.978529671333, 326.71407188301623, 13104.052028384818, -1.5458614494551337, 1.2141699999999999E-12, 1.21417E-13
DataValue, -16.425, 1.21341E-11, 1.9004299999999998E-06, 3.141592653589, 0.02492668005869467, 526196.70285146, 1.2141639394155671E-11, -13108.192223905457, 326.74371371316067, 13112.263909535473, -1.5458748074550377, 1.2134099999999998E-12, 1.2134099999999996E-13
DataValue, -16.45, 1.21264E-11, 1.89748E-06, 3.141592653589, 0.024903790194788708, 527014.77749436093, 1.2133920778316825E-11, -13116.530592184479, 326.65132595128995, 13120.597389770675, -1.5458976831184415, 1.21264E-12, 1.21264E-13
DataValue, -16.475, 1.21187E-11, 1.89528E-06, 3.141592653589, 0.024890720996747467, 527626.52484065678, 1.2126208116247475E-11, -13124.873131501798, 326.68755523391849, 13128.938246361071, -1.5459107442202538, 1.21187E-12, 1.2118699999999997E-13
DataValue, -16.5, 1.2111099999999999E-11, 1.89245E-06, 3.141592653589, 0.024869150783523659, 528415.54598536284, 1.2118590408463125E-11, -13133.123385438314, 326.60962573108611, 13137.184009701885, -1.545932301089533, 1.2111099999999999E-12, 1.2111099999999997E-13
DataValue, -16.525, 1.21034E-11, 1.8911099999999998E-06, 3.141592653589, 0.024867351688830423, 528789.96991185076, 1.2110884563187804E-11, -13141.479655061881, 326.79379629403371, 13145.542275224008, -1.5459340990722998, 1.2103399999999999E-12, 1.21034E-13
DataValue, -16.55, 1.2095899999999999E-11, 1.8869199999999998E-06, 3.141592653589, 0.024827639548858287, 529964.17442180915, 1.2103356054107461E-11, -13149.653896030251, 326.47486712287912, 13153.706071835666, -1.5459737867091976, 1.2095899999999999E-12, 1.2095899999999998E-13
DataValue, -16.575, 1.20882E-11, 1.8848199999999999E-06, 3.141592653589, 0.024815805482912418, 530554.64182256139, 1.2095644206115786E-11, -13158.037751429873, 326.527305376302, 13162.088646913529, -1.5459856134884529, 1.2088199999999999E-12, 1.2088199999999998E-13
DataValue, -16.6, 1.20807E-11, 1.88206E-06, 3.141592653589, 0.024794850645708289, 531332.68864967115, 1.2088127028541232E-11, -13166.220268545771, 326.45446512708969, 13170.266841551345, -1.5460065554399833, 1.20807E-12, 1.20807E-13
DataValue, -16.625, 1.20731E-11, 1.8797099999999998E-06, 3.141592653589, 0.024779479841908217, 531996.95697740617, 1.2080513156508437E-11, -13174.518419044973, 326.45771359157339, 13178.562524513767, -1.5460219168057054, 1.20731E-12, 1.20731E-13
DataValue, -16.65, 1.20656E-11, 1.87657E-06, 3.141592653589, 0.024753463694970283, 532887.129177169, 1.2072993002926876E-11, -13182.724702428912, 326.318097322362, 13186.762835535852, -1.5460479170046886, 1.20656E-12, 1.2065599999999998E-13
DataValue, -16.675, 1.20578E-11, 1.87419E-06, 3.141592653589, 0.0247380619012983, 533563.83290915017, 1.2065179032444231E-11, -13191.262447407962, 326.32626698024984, 13195.298169761711, -1.5460633093728009, 1.2057799999999997E-12, 1.2057799999999998E-13
DataValue, -16.7, 1.20503E-11, 1.8720699999999999E-06, 3.141592653589, 0.024725458645354862, 534168.05995502311, 1.2057666930482432E-11, -13199.480795872976, 326.36321655851293, 13203.514919510712, -1.5460759049245494, 1.20503E-12, 1.20503E-13
DataValue, -16.725, 1.20428E-11, 1.8700599999999999E-06, 3.141592653589, 0.024714293426653676, 534742.20078500162, 1.2050155697676567E-11, -13207.708438375012, 326.41918183968983, 13211.741432354607, -1.5460870633246615, 1.20428E-12, 1.20428E-13
